,spd70,end_var
2019-04-16 00:00:00,5.57,1.85
2019-04-16 06:00:00,1.17,10.13
2019-04-16 12:00:00,1.41,8.06
2019-04-16 18:00:00,2.83,4.55
2019-04-17 00:00:00,1.64,3.89
2019-04-17 06:00:00,3.75,2.65
2019-04-17 12:00:00,5.17,6.23
2019-04-17 18:00:00,4.43,3.68
2019-04-18 00:00:00,2.43,1.96
2019-04-18 06:00:00,2.17,1.82
2019-04-18 12:00:00,1.53,2.10
2019-04-18 18:00:00,3.74,2.49
2019-04-19 00:00:00,1.64,1.63
2019-04-19 06:00:00,2.29,2.04
2019-04-19 12:00:00,3.92,3.39
2019-04-19 18:00:00,0.54,4.00
2019-04-20 00:00:00,1.23,2.92
2019-04-20 06:00:00,0.98,4.77
2019-04-20 12:00:00,1.21,2.42
2019-04-20 18:00:00,2.47,2.40
2019-04-21 00:00:00,0.82,2.39
2019-04-21 06:00:00,3.61,4.45
2019-04-21 12:00:00,5.27,4.06
2019-04-21 18:00:00,6.48,2.92
2019-04-22 00:00:00,2.52,2.08
2019-04-22 06:00:00,5.53,3.32
2019-04-22 12:00:00,6.25,2.53
2019-04-22 18:00:00,2.79,2.75
2019-04-23 00:00:00,0.91,1.56
2019-04-23 06:00:00,4.62,1.81
2019-04-23 12:00:00,6.83,2.89
2019-04-23 18:00:00,6.31,2.24
2019-04-24 00:00:00,1.37,1.36
2019-04-24 06:00:00,7.92,10.69
2019-04-24 12:00:00,6.19,6.60
2019-04-24 18:00:00,2.55,2.74
2019-04-25 00:00:00,3.85,1.54
2019-04-25 06:00:00,7.46,1.38
2019-04-25 12:00:00,4.04,3.41
2019-04-25 18:00:00,5.93,3.39
2019-04-26 00:00:00,5.29,4.67
2019-04-26 06:00:00,6.82,5.91
2019-04-26 12:00:00,6.51,4.03
2019-04-26 18:00:00,11.47,3.70
2019-04-27 00:00:00,10.95,5.57
2019-04-27 06:00:00,11.56,6.16
2019-04-27 12:00:00,9.42,4.14
2019-04-27 18:00:00,6.68,3.42
2019-04-28 00:00:00,3.48,4.61
2019-04-28 06:00:00,1.05,5.52
2019-04-28 12:00:00,2.43,3.42
2019-04-28 18:00:00,2.53,2.82
2019-04-29 00:00:00,1.74,4.18
2019-04-29 06:00:00,3.48,6.21
2019-04-29 12:00:00,6.08,4.13
2019-04-29 18:00:00,6.75,4.98
2019-04-30 00:00:00,5.36,4.31
2019-04-30 06:00:00,8.22,5.46
2019-04-30 12:00:00,4.60,3.53
2019-04-30 18:00:00,8.74,0.81
2019-05-01 00:00:00,7.42,2.86
2019-05-01 06:00:00,6.52,5.53
2019-05-01 12:00:00,6.24,3.42
2019-05-01 18:00:00,9.27,3.02
2019-05-02 00:00:00,9.86,5.05
2019-05-02 06:00:00,9.50,7.96
2019-05-02 12:00:00,7.49,5.88
2019-05-02 18:00:00,8.99,6.05
2019-05-03 00:00:00,9.52,6.09
2019-05-03 06:00:00,13.17,5.89
2019-05-03 12:00:00,8.85,1.89
2019-05-03 18:00:00,10.98,1.83
2019-05-04 00:00:00,9.41,1.85
2019-05-04 06:00:00,8.31,1.21
2019-05-04 12:00:00,8.37,3.13
2019-05-04 18:00:00,8.47,3.04
2019-05-05 00:00:00,7.84,2.52
2019-05-05 06:00:00,8.15,1.31
2019-05-05 12:00:00,9.16,2.75
2019-05-05 18:00:00,9.37,8.05
2019-05-06 00:00:00,7.64,6.51
2019-05-06 06:00:00,12.17,5.37
2019-05-06 12:00:00,11.60,2.86
2019-05-06 18:00:00,13.23,2.57
2019-05-07 00:00:00,13.27,2.14
2019-05-07 06:00:00,13.22,6.59
2019-05-07 12:00:00,9.56,3.24
2019-05-07 18:00:00,7.92,6.67
2019-05-08 00:00:00,8.05,2.31
2019-05-08 06:00:00,6.44,3.21
2019-05-08 12:00:00,6.47,3.41
2019-05-08 18:00:00,6.73,2.84
2019-05-09 00:00:00,6.16,1.13
2019-05-09 06:00:00,2.91,1.11
2019-05-09 12:00:00,7.34,1.45
2019-05-09 18:00:00,7.42,3.75
2019-05-10 00:00:00,6.98,4.04
2019-05-10 06:00:00,4.88,4.06
2019-05-10 12:00:00,7.24,6.60
2019-05-10 18:00:00,5.77,5.56
2019-05-11 00:00:00,5.25,4.71
2019-05-11 06:00:00,6.37,3.74
2019-05-11 12:00:00,5.43,1.10
2019-05-11 18:00:00,6.73,1.28
2019-05-12 00:00:00,6.18,3.49
2019-05-12 06:00:00,6.37,3.46
2019-05-12 12:00:00,4.99,1.70
2019-05-12 18:00:00,5.34,2.08
2019-05-13 00:00:00,2.96,0.42
2019-05-13 06:00:00,2.80,1.74
2019-05-13 12:00:00,1.87,2.50
2019-05-13 18:00:00,3.25,1.70
2019-05-14 00:00:00,1.05,2.24
2019-05-14 06:00:00,3.13,2.65
2019-05-14 12:00:00,4.09,1.65
2019-05-14 18:00:00,2.55,3.42
2019-05-15 00:00:00,0.65,0.43
2019-05-15 06:00:00,2.05,5.24
2019-05-15 12:00:00,0.36,4.17
2019-05-15 18:00:00,3.45,3.31
2019-05-16 00:00:00,5.74,0.63
2019-05-16 06:00:00,2.29,4.75
2019-05-16 12:00:00,3.23,2.67
2019-05-16 18:00:00,1.11,1.96
2019-05-17 00:00:00,1.11,1.99
2019-05-17 06:00:00,2.90,2.10
2019-05-17 12:00:00,5.08,2.07
2019-05-17 18:00:00,1.60,1.74
2019-05-18 00:00:00,0.97,0.86
2019-05-18 06:00:00,2.44,1.24
2019-05-18 12:00:00,1.08,3.06
2019-05-18 18:00:00,2.22,3.14
2019-05-19 00:00:00,2.65,4.52
2019-05-19 06:00:00,6.64,6.64
2019-05-19 12:00:00,5.95,4.04
2019-05-19 18:00:00,2.89,5.89
2019-05-20 00:00:00,2.29,6.35
2019-05-20 06:00:00,12.99,5.28
2019-05-20 12:00:00,11.45,7.71
2019-05-20 18:00:00,7.80,5.16
2019-05-21 00:00:00,7.94,3.56
2019-05-21 06:00:00,7.25,4.80
2019-05-21 12:00:00,5.08,4.21
2019-05-21 18:00:00,3.39,2.72
2019-05-22 00:00:00,4.15,1.11
2019-05-22 06:00:00,2.70,4.34
2019-05-22 12:00:00,2.99,3.50
2019-05-22 18:00:00,1.36,3.53
2019-05-23 00:00:00,3.15,2.88
2019-05-23 06:00:00,5.78,2.99
2019-05-23 12:00:00,4.75,3.91
2019-05-23 18:00:00,7.40,3.45
2019-05-24 00:00:00,6.85,2.78
2019-05-24 06:00:00,7.59,4.75
2019-05-24 12:00:00,5.47,4.02
2019-05-24 18:00:00,5.15,4.06
2019-05-25 00:00:00,4.59,0.14
2019-05-25 06:00:00,1.32,2.11
2019-05-25 12:00:00,1.26,1.47
2019-05-25 18:00:00,0.23,2.25
2019-05-26 00:00:00,1.84,1.42
2019-05-26 06:00:00,2.86,3.67
2019-05-26 12:00:00,0.35,3.73
2019-05-26 18:00:00,2.37,3.49
2019-05-27 00:00:00,5.10,4.32
2019-05-27 06:00:00,6.25,5.75
2019-05-27 12:00:00,2.84,3.46
2019-05-27 18:00:00,1.20,2.61
2019-05-28 00:00:00,8.29,4.41
2019-05-28 06:00:00,9.44,3.73
2019-05-28 12:00:00,10.33,2.79
2019-05-28 18:00:00,9.00,2.21
2019-05-29 00:00:00,8.17,1.49
2019-05-29 06:00:00,8.38,1.42
2019-05-29 12:00:00,6.01,2.14
2019-05-29 18:00:00,6.70,2.64
2019-05-30 00:00:00,4.79,1.21
2019-05-30 06:00:00,3.95,1.88
2019-05-30 12:00:00,0.34,1.52
2019-05-30 18:00:00,0.84,0.42
2019-05-31 00:00:00,2.70,4.92
