,spd70,end_var
2019-03-26 06:00:00,6.87,1.39
2019-03-26 12:00:00,5.65,1.47
2019-03-26 18:00:00,7.48,1.13
2019-03-27 00:00:00,1.07,2.96
2019-03-27 06:00:00,3.88,3.16
2019-03-27 12:00:00,6.30,3.91
2019-03-27 18:00:00,6.33,3.09
2019-03-28 00:00:00,6.89,3.29
2019-03-28 06:00:00,8.06,7.01
2019-03-28 12:00:00,9.56,4.25
2019-03-28 18:00:00,3.62,4.80
2019-03-29 00:00:00,6.54,6.02
2019-03-29 06:00:00,4.23,9.69
2019-03-29 12:00:00,7.10,6.44
2019-03-29 18:00:00,6.40,6.80
2019-03-30 00:00:00,3.95,6.48
2019-03-30 06:00:00,3.66,7.77
2019-03-30 12:00:00,6.49,9.58
2019-03-30 18:00:00,10.49,11.36
2019-03-31 00:00:00,13.23,9.26
2019-03-31 06:00:00,13.11,10.02
2019-03-31 12:00:00,12.81,5.35
2019-03-31 18:00:00,11.12,5.75
2019-04-01 00:00:00,11.52,4.81
2019-04-01 06:00:00,11.20,7.24
2019-04-01 12:00:00,10.04,2.68
2019-04-01 18:00:00,9.87,10.16
2019-04-02 00:00:00,7.79,9.51
2019-04-02 06:00:00,6.48,6.45
2019-04-02 12:00:00,6.17,4.18
2019-04-02 18:00:00,6.23,2.32
2019-04-03 00:00:00,7.87,2.28
2019-04-03 12:00:00,11.11,0.78
2019-04-03 18:00:00,10.00,2.38
2019-04-04 00:00:00,8.36,1.99
2019-04-04 06:00:00,5.68,3.06
2019-04-04 12:00:00,2.79,1.39
2019-04-04 18:00:00,1.95,1.72
2019-04-05 00:00:00,1.83,1.36
2019-04-05 06:00:00,2.26,1.29
2019-04-05 12:00:00,4.72,1.56
2019-04-05 18:00:00,3.80,2.32
2019-04-06 00:00:00,1.08,2.35
2019-04-06 06:00:00,3.73,3.66
2019-04-06 12:00:00,5.42,4.52
2019-04-06 18:00:00,6.03,6.12
2019-04-07 00:00:00,2.57,6.37
2019-04-07 06:00:00,2.85,6.10
2019-04-07 12:00:00,3.06,4.07
2019-04-07 18:00:00,3.83,2.27
2019-04-08 00:00:00,1.56,3.11
2019-04-08 06:00:00,3.22,3.56
2019-04-08 12:00:00,5.07,4.23
2019-04-08 18:00:00,7.82,4.42
2019-04-09 00:00:00,6.36,6.02
2019-04-09 06:00:00,8.25,9.81
2019-04-09 12:00:00,5.53,11.43
2019-04-09 18:00:00,7.03,9.58
2019-04-10 00:00:00,2.22,6.69
2019-04-10 06:00:00,6.66,7.27
2019-04-10 12:00:00,9.12,5.89
2019-04-10 18:00:00,10.47,4.95
2019-04-11 00:00:00,7.27,6.25
2019-04-11 06:00:00,4.39,2.61
2019-04-11 12:00:00,9.08,1.22
2019-04-11 18:00:00,7.54,3.75
2019-04-12 00:00:00,9.92,4.25
2019-04-12 06:00:00,8.82,1.14
2019-04-12 12:00:00,9.59,7.08
2019-04-12 18:00:00,8.08,8.20
2019-04-13 00:00:00,6.43,5.91
2019-04-13 06:00:00,4.06,7.19
2019-04-13 12:00:00,3.44,6.81
2019-04-13 18:00:00,2.84,5.53
2019-04-14 00:00:00,3.36,6.64
2019-04-14 06:00:00,1.31,6.89
2019-04-14 12:00:00,10.20,3.91
2019-04-14 18:00:00,11.46,5.07
2019-04-15 00:00:00,12.48,4.86
2019-04-15 06:00:00,10.40,2.75
2019-04-15 12:00:00,8.71,3.29
2019-04-15 18:00:00,9.71,3.13
2019-04-16 00:00:00,5.57,0.97
2019-04-16 06:00:00,1.17,2.42
2019-04-16 12:00:00,1.41,1.78
2019-04-16 18:00:00,2.83,0.97
2019-04-17 00:00:00,1.64,3.28
2019-04-17 06:00:00,3.75,4.63
2019-04-17 12:00:00,5.17,4.96
2019-04-17 18:00:00,4.43,5.94
2019-04-18 00:00:00,2.43,2.07
2019-04-18 06:00:00,2.17,9.30
2019-04-18 12:00:00,1.53,9.72
2019-04-18 18:00:00,3.74,7.51
2019-04-19 00:00:00,1.64,6.49
2019-04-19 06:00:00,2.29,4.53
2019-04-19 12:00:00,3.92,3.59
2019-04-19 18:00:00,0.54,3.06
2019-04-20 00:00:00,1.23,3.56
2019-04-20 06:00:00,0.98,3.79
2019-04-20 12:00:00,1.21,1.50
2019-04-20 18:00:00,2.47,2.15
2019-04-21 00:00:00,0.82,0.75
2019-04-21 06:00:00,3.61,2.45
2019-04-21 12:00:00,5.27,2.13
2019-04-21 18:00:00,6.48,2.39
2019-04-22 00:00:00,2.52,1.20
2019-04-22 06:00:00,5.53,4.20
2019-04-22 12:00:00,6.25,2.57
2019-04-22 18:00:00,2.79,3.84
2019-04-23 00:00:00,0.91,2.77
2019-04-23 06:00:00,4.62,7.62
2019-04-23 12:00:00,6.83,4.39
2019-04-23 18:00:00,6.31,3.99
2019-04-24 00:00:00,1.37,3.71
2019-04-24 06:00:00,7.92,1.72
2019-04-24 12:00:00,6.19,1.61
2019-04-24 18:00:00,2.55,1.85
2019-04-25 00:00:00,3.85,2.92
2019-04-25 06:00:00,7.46,3.24
2019-04-25 12:00:00,4.04,4.95
2019-04-25 18:00:00,5.93,2.86
2019-04-26 00:00:00,5.29,1.75
2019-04-26 06:00:00,6.82,4.09
2019-04-26 12:00:00,6.51,6.32
2019-04-26 18:00:00,11.47,3.84
2019-04-27 00:00:00,10.95,1.79
2019-04-27 06:00:00,11.56,3.96
2019-04-27 12:00:00,9.42,6.16
2019-04-27 18:00:00,6.68,7.23
2019-04-28 00:00:00,3.48,6.69
2019-04-28 06:00:00,1.05,6.96
2019-04-28 12:00:00,2.43,5.85
2019-04-28 18:00:00,2.53,5.18
2019-04-29 00:00:00,1.74,4.98
2019-04-29 06:00:00,3.48,4.64
2019-04-29 12:00:00,6.08,3.39
2019-04-29 18:00:00,6.75,3.31
2019-04-30 00:00:00,5.36,2.43
2019-04-30 06:00:00,8.22,0.26
2019-04-30 12:00:00,4.60,0.82
2019-04-30 18:00:00,8.74,3.14
2019-05-01 00:00:00,7.42,2.97
2019-05-01 06:00:00,6.52,0.69
2019-05-01 12:00:00,6.24,5.52
2019-05-01 18:00:00,9.27,4.27
2019-05-02 00:00:00,9.86,2.75
2019-05-02 06:00:00,9.50,1.70
2019-05-02 12:00:00,7.49,2.11
2019-05-02 18:00:00,8.99,1.08
2019-05-03 00:00:00,9.52,2.27
2019-05-03 06:00:00,13.17,1.47
2019-05-03 12:00:00,8.85,2.35
2019-05-03 18:00:00,10.98,2.85
2019-05-04 00:00:00,9.41,4.34
2019-05-04 06:00:00,8.31,2.79
2019-05-04 12:00:00,8.37,2.81
2019-05-04 18:00:00,8.47,3.39
2019-05-05 00:00:00,7.84,3.20
2019-05-05 06:00:00,8.15,1.86
2019-05-05 12:00:00,9.16,2.22
2019-05-05 18:00:00,9.37,3.81
2019-05-06 00:00:00,7.64,5.17
2019-05-06 06:00:00,12.17,7.67
2019-05-06 12:00:00,11.60,6.45
2019-05-06 18:00:00,13.23,5.95
2019-05-07 00:00:00,13.27,7.26
2019-05-07 06:00:00,13.22,8.78
2019-05-07 12:00:00,9.56,5.67
2019-05-07 18:00:00,7.92,4.46
2019-05-08 00:00:00,8.05,3.18
2019-05-08 06:00:00,6.44,3.22
2019-05-08 12:00:00,6.47,4.80
2019-05-08 18:00:00,6.73,3.71
2019-05-09 00:00:00,6.16,3.03
2019-05-09 06:00:00,2.91,0.97
2019-05-09 12:00:00,7.34,2.45
2019-05-09 18:00:00,7.42,3.49
2019-05-10 00:00:00,6.98,4.04
2019-05-10 06:00:00,4.88,6.66
2019-05-10 12:00:00,7.24,2.25
2019-05-10 18:00:00,5.77,2.34
2019-05-11 00:00:00,5.25,1.18
2019-05-11 06:00:00,6.37,1.26
2019-05-11 12:00:00,5.43,2.59
2019-05-11 18:00:00,6.73,2.93
2019-05-12 00:00:00,6.18,3.49
2019-05-12 06:00:00,6.37,5.02
2019-05-12 12:00:00,4.99,7.20
2019-05-12 18:00:00,5.34,5.78
2019-05-13 00:00:00,2.96,4.75
2019-05-13 06:00:00,2.80,3.98
2019-05-13 12:00:00,1.87,3.85
2019-05-13 18:00:00,3.25,4.25
2019-05-14 00:00:00,1.05,2.97
2019-05-14 06:00:00,3.13,0.58
2019-05-14 12:00:00,4.09,2.10
2019-05-14 18:00:00,2.55,2.35
2019-05-15 00:00:00,0.65,2.14
2019-05-15 06:00:00,2.05,4.84
2019-05-15 12:00:00,0.36,2.72
2019-05-15 18:00:00,3.45,3.96
2019-05-16 00:00:00,5.74,4.30
2019-05-16 06:00:00,2.29,4.80
2019-05-16 12:00:00,3.23,2.89
2019-05-16 18:00:00,1.11,2.68
2019-05-17 00:00:00,1.11,2.40
2019-05-17 06:00:00,2.90,0.83
2019-05-17 12:00:00,5.08,2.92
2019-05-17 18:00:00,1.60,0.68
2019-05-18 00:00:00,0.97,1.31
2019-05-18 06:00:00,2.44,2.47
2019-05-18 12:00:00,1.08,1.95
2019-05-18 18:00:00,2.22,3.63
2019-05-19 00:00:00,2.65,4.78
2019-05-19 06:00:00,6.64,8.47
2019-05-19 12:00:00,5.95,0.43
2019-05-19 18:00:00,2.89,2.15
2019-05-20 00:00:00,2.29,2.20
2019-05-20 06:00:00,12.99,2.11
2019-05-20 12:00:00,11.45,2.86
2019-05-20 18:00:00,7.80,5.88
2019-05-21 00:00:00,7.94,6.62
2019-05-21 06:00:00,7.25,7.90
2019-05-21 12:00:00,5.08,3.91
2019-05-21 18:00:00,3.39,4.45
2019-05-22 00:00:00,4.15,3.84
2019-05-22 06:00:00,2.70,3.42
2019-05-22 12:00:00,2.99,2.49
2019-05-22 18:00:00,1.36,2.50
2019-05-23 00:00:00,3.15,4.00
2019-05-23 06:00:00,5.78,3.71
2019-05-23 12:00:00,4.75,3.38
2019-05-23 18:00:00,7.40,2.71
2019-05-24 00:00:00,6.85,2.64
2019-05-24 06:00:00,7.59,2.15
2019-05-24 12:00:00,5.47,1.46
2019-05-24 18:00:00,5.15,0.51
2019-05-25 00:00:00,4.59,0.39
2019-05-25 06:00:00,1.32,1.92
2019-05-25 12:00:00,1.26,2.14
2019-05-25 18:00:00,0.23,2.11
2019-05-26 00:00:00,1.84,1.40
2019-05-26 06:00:00,2.86,3.11
2019-05-26 12:00:00,0.35,2.79
2019-05-26 18:00:00,2.37,2.14
2019-05-27 00:00:00,5.10,2.88
2019-05-27 06:00:00,6.25,5.60
2019-05-27 12:00:00,2.84,3.61
2019-05-27 18:00:00,1.20,1.95
2019-05-28 00:00:00,8.29,3.02
2019-05-28 06:00:00,9.44,5.67
2019-05-28 12:00:00,10.33,2.46
2019-05-28 18:00:00,9.00,1.63
2019-05-29 00:00:00,8.17,0.65
2019-05-29 06:00:00,8.38,1.97
2019-05-29 12:00:00,6.01,2.06
2019-05-29 18:00:00,6.70,1.29
2019-05-30 00:00:00,4.79,1.43
2019-05-30 06:00:00,3.95,2.95
2019-05-30 12:00:00,0.34,1.28
2019-05-30 18:00:00,0.84,2.61
2019-05-31 00:00:00,2.70,2.11
